CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Churned,Churn_Prob
15134.0,15,73,1387.99,4,4,4,12,Champions,0,0.0
15135.0,239,9,139.05,1,1,1,3,Lost,1,0.9977667267491106
15136.0,3,68,1286.7,5,4,4,13,Champions,0,0.0
15139.0,240,13,178.96,1,1,1,3,Lost,1,0.9980061352083325
15140.0,52,80,2354.25,3,4,5,12,Loyal Customers,0,0.0008741148907765419
15142.0,46,26,498.74,3,2,3,8,Potential Loyalist,0,0.008962275081196775
15143.0,226,14,259.45,1,2,2,5,Lost,1,0.9981855774507286
15144.0,8,217,6580.44,5,5,5,15,Champions,0,0.00012455147667678727
15145.0,4,67,1194.73,5,4,4,13,Champions,0,0.0
15146.0,165,91,1327.16,2,4,4,10,At Risk,1,0.9789083570948546
15147.0,240,28,623.5,1,2,3,6,Hibernating,1,0.9959146724281825
15148.0,11,20,301.29,5,2,2,9,New Customers,0,0.0
15149.0,134,23,520.8000000000001,2,2,3,7,At Risk,1,0.9741904344979646
15150.0,17,343,5314.47,4,5,5,14,Champions,0,0.0
15152.0,10,271,4745.69,5,5,5,15,Champions,0,0.00012455147667678727
15153.0,31,22,329.25,4,2,2,8,New Customers,0,0.0
15154.0,75,85,296.42,2,4,2,8,At Risk,0,0.10849530949565964
15156.0,1,55,961.49,5,3,4,12,Loyal Customers,0,0.0
15157.0,4,125,1936.07,5,5,4,14,Champions,0,0.0008741148907765419
15158.0,45,7,401.40000000000003,3,1,2,6,Promising,0,0.008561285556708991
15159.0,2,710,18641.010000000002,5,5,5,15,Champions,0,0.0
15160.0,357,4,158.16,1,1,1,3,Lost,1,0.997839878309453
15163.0,18,29,304.47,4,2,2,8,New Customers,0,0.0010484814584681864
15164.0,69,103,843.05,3,4,3,10,Loyal Customers,0,0.004020009074113013
15165.0,373,27,487.75,1,2,2,5,Lost,1,0.9985955460060086
15167.0,321,41,163.0,1,3,1,5,Lost,1,0.9983225804315013
15168.0,26,5,106.56,4,1,1,6,New Customers,0,0.005314524461925851
15171.0,331,5,1289.5,1,1,4,6,Hibernating,1,0.9928108935062293
15172.0,9,110,1624.05,5,4,4,13,Champions,0,0.0
15174.0,323,11,135.75,1,1,1,3,Lost,1,0.9979002959180195
15175.0,72,23,224.14,3,2,1,6,Lost,0,0.005314524461925851
15178.0,260,3,40.5,1,1,1,3,Lost,1,0.997375899204081
15179.0,18,93,2206.95,4,4,5,13,Champions,0,0.0008741148907765419
15180.0,367,6,87.5,1,1,1,3,Lost,1,0.997839878309453
15181.0,66,16,689.4799999999999,3,2,3,8,Potential Loyalist,0,0.007793814685840773
15182.0,154,29,622.85,2,2,3,7,At Risk,1,0.9755622819803665
15184.0,29,63,406.76,4,4,2,10,Loyal Customers,0,0.0020340325935998575
15185.0,70,21,310.62,3,2,2,7,Potential Loyalist,0,0.0
15186.0,14,19,411.41,4,2,2,8,New Customers,0,0.0
15187.0,2,91,4777.18,5,4,5,14,Champions,0,0.0
15189.0,1,212,16225.39,5,5,5,15,Champions,0,0.00012455147667678727
15192.0,120,51,1044.32,2,3,4,9,At Risk,1,0.9709258787024011
15193.0,61,19,499.32,3,2,3,8,Potential Loyalist,0,0.008243884192733676
15194.0,3,310,7616.53,5,5,5,15,Champions,0,0.0
15195.0,3,1,3861.0,5,1,5,11,New Customers,0,0.0
15197.0,11,32,1079.6100000000001,5,3,4,12,Loyal Customers,0,0.0
15198.0,92,10,193.64,2,1,1,4,Lost,1,0.98629798260378
15199.0,59,13,1268.7,3,1,4,8,Promising,0,0.013258981968859445
15201.0,87,69,1236.54,2,4,4,10,At Risk,0,0.10383507217461008
15203.0,26,142,1827.8,4,5,4,13,Champions,0,0.0008741148907765419
15204.0,357,9,316.58,1,1,2,4,Lost,1,0.9977557630865115
15205.0,85,37,653.24,2,3,3,8,At Risk,0,0.10026896889121886
15206.0,10,9,420.29999999999995,5,1,2,8,New Customers,0,0.0
15208.0,1,42,870.12,5,3,3,11,Loyal Customers,0,0.0
15210.0,225,20,331.18,1,2,2,5,Lost,1,0.9987955648527732
15211.0,60,52,894.4100000000001,3,3,3,9,Loyal Customers,0,0.0016051748414622528
15212.0,241,5,101.8,1,1,1,3,Lost,1,0.997839878309453
15213.0,319,24,328.35,1,2,2,5,Lost,1,0.9989143347592979
15214.0,2,110,1661.44,5,4,4,13,Champions,0,0.0
15215.0,47,35,734.94,3,3,3,9,Loyal Customers,0,0.003932551681297907
15216.0,88,2,96.6,2,1,1,4,Lost,0,0.11676435913814365
15218.0,11,166,5756.89,5,5,5,15,Champions,0,0.0
15219.0,176,9,305.75,2,1,2,5,Lost,1,0.9785672287714883
15220.0,52,117,1778.96,3,4,4,11,Loyal Customers,0,0.0030234422513934706
15221.0,366,5,403.25,1,1,2,4,Lost,1,0.9977242351987995
15222.0,319,5,585.0,1,1,3,5,Hibernating,1,0.9942801855833145
15223.0,226,20,755.75,1,2,3,6,Hibernating,1,0.9966616927898626
15224.0,358,14,322.08,1,2,2,5,Lost,1,0.9983498902578485
15225.0,234,23,409.40000000000003,1,2,2,5,Lost,1,0.9989292261902177
15226.0,311,8,154.41,1,1,1,3,Lost,1,0.9977667267491106
15227.0,37,58,1219.4,3,3,4,10,Loyal Customers,0,0.00018117336099168587
15228.0,66,125,3386.71,3,5,5,13,Loyal Customers,0,0.0008741148907765419
15230.0,239,23,429.6,1,2,2,5,Lost,1,0.9989292261902177
15232.0,113,31,612.06,2,3,3,8,At Risk,1,0.9796434678196233
15234.0,277,14,197.0,1,2,1,4,Lost,1,0.9977370752264624
15235.0,218,143,2247.51,1,5,5,11,Lost,1,0.992770827445814
15236.0,299,15,321.05,1,2,2,5,Lost,1,0.9987955648527732
15237.0,2,99,1412.32,5,4,4,13,Champions,0,0.0
15238.0,29,50,1071.99,4,3,4,11,Loyal Customers,0,0.0005537376009816954
15239.0,10,49,780.59,5,3,3,11,Loyal Customers,0,0.0
15240.0,45,78,1706.57,3,4,4,11,Loyal Customers,0,0.002149327360616929
15241.0,67,110,1756.44,3,4,4,11,Loyal Customers,0,0.0030234422513934706
15243.0,74,22,316.68,2,2,2,6,At Risk,0,0.10458858879871992
15244.0,65,34,631.57,3,3,3,9,Loyal Customers,0,0.003932551681297907
15245.0,134,89,2515.84,2,4,5,11,At Risk,1,0.9767860609183905
15246.0,238,33,514.15,1,3,3,7,Lost,1,0.9945374393817663
15247.0,122,6,356.0,2,1,2,5,Lost,1,0.9811764495934675
15249.0,32,350,6688.46,4,5,5,14,Champions,0,0.0
15251.0,9,111,10484.99,5,4,5,14,Champions,0,0.0
15252.0,36,44,740.78,3,3,3,9,Loyal Customers,0,0.0055377265227601604
15253.0,16,53,918.1999999999999,4,3,3,10,Loyal Customers,0,0.0016051748414622528
15254.0,127,18,300.36,2,2,2,6,At Risk,1,0.9805015890241988
15255.0,67,47,890.85,3,3,3,9,Loyal Customers,0,0.0016051748414622528
15256.0,149,6,98.45,2,1,1,4,Lost,1,0.9824120920154048
15257.0,283,7,317.15,1,1,2,4,Lost,1,0.9975830383809368
15258.0,169,34,623.16,2,3,3,8,At Risk,1,0.9826380830393165
15260.0,100,77,1810.77,2,4,4,10,At Risk,1,0.9717916183611408
15261.0,135,19,254.82,2,2,2,6,At Risk,1,0.9794626195315417
15262.0,324,10,178.95000000000002,1,1,1,3,Lost,1,0.9979002959180195
15263.0,107,12,156.51,2,1,1,4,Lost,1,0.9875577042104372
15264.0,64,23,393.74,3,2,2,7,Potential Loyalist,0,0.0
15265.0,151,82,1506.1200000000001,2,4,4,10,At Risk,1,0.9789083570948546
15266.0,338,6,119.3,1,1,1,3,Lost,1,0.997839878309453
15267.0,22,11,1717.36,4,1,4,9,New Customers,0,0.006907575452889487
15269.0,24,2,408.8,4,1,2,7,New Customers,0,0.0
15270.0,16,41,2379.49,4,3,5,12,Loyal Customers,0,0.0
15271.0,7,274,2507.07,5,5,5,15,Champions,0,0.0008741148907765419
15272.0,57,63,721.94,3,4,3,10,Loyal Customers,0,0.004020009074113013
15274.0,4,47,716.57,5,3,3,11,Loyal Customers,0,0.0
15275.0,38,41,615.14,3,3,3,9,Loyal Customers,0,0.0055377265227601604
15276.0,66,52,135.31,3,3,1,7,Loyal Customers,0,0.00034364588291289894
15277.0,47,12,255.89999999999998,3,1,2,6,Promising,0,0.004489996127092778
15279.0,355,19,290.51,1,2,2,5,Lost,1,0.9986312520456532
15280.0,172,16,113.12,2,2,1,5,At Risk,1,0.9866269467545827
15281.0,59,139,2332.15,3,5,5,13,Loyal Customers,0,0.0008741148907765419
15286.0,50,3,240.55,3,1,1,5,Promising,0,0.005314524461925851
15287.0,22,20,486.69,4,2,2,8,New Customers,0,0.0
15288.0,43,88,2306.52,3,4,5,12,Loyal Customers,0,0.0008741148907765419
15289.0,29,58,939.78,4,3,3,10,Loyal Customers,0,0.0016051748414622528
15290.0,5,204,7943.22,5,5,5,15,Champions,0,0.00012455147667678727
15291.0,26,103,4668.3,4,4,5,13,Champions,0,0.0
15292.0,201,25,180.94,1,2,1,4,Lost,1,0.9978673680610674
15296.0,51,194,3672.86,3,5,5,13,Loyal Customers,0,0.0008741148907765419
15297.0,10,39,641.94,5,3,3,11,Loyal Customers,0,0.0
15298.0,2,192,4799.9,5,5,5,15,Champions,0,0.00012455147667678727
15299.0,67,7,4507.01,3,1,5,9,Promising,0,0.006907575452889487
15300.0,64,28,496.44,3,2,3,8,Potential Loyalist,0,0.008962275081196775
15301.0,51,243,5070.35,3,5,5,13,Loyal Customers,0,0.00012455147667678727
15303.0,290,31,574.02,1,3,3,7,Lost,1,0.9952539851958732
15304.0,61,23,694.4000000000001,3,2,3,8,Potential Loyalist,0,0.008512205574303872
15306.0,64,58,1174.35,3,4,4,11,Loyal Customers,0,0.002330500721608615
15307.0,96,12,205.3,2,1,1,4,Lost,1,0.9879918558772813
15308.0,274,19,310.47,1,2,2,5,Lost,1,0.9986312520456532
15311.0,1,2379,60767.9,5,5,5,15,Champions,0,0.0
15312.0,75,47,924.85,2,3,3,8,At Risk,0,0.08758875224173376
15313.0,110,1,52.0,2,1,1,4,Lost,1,0.985185220473367
15314.0,199,24,327.97,1,2,2,5,Lost,1,0.9989143347592979
15315.0,64,37,570.5,3,3,3,9,Loyal Customers,0,0.0055377265227601604
15316.0,327,1,165.0,1,1,1,3,Lost,1,0.997375899204081
15318.0,4,33,312.62,5,3,2,10,Loyal Customers,0,0.0010484814584681864
15319.0,284,16,204.5,1,2,1,4,Lost,1,0.9981827498213868
15320.0,44,36,267.13,3,3,2,8,Loyal Customers,0,0.0010484814584681864
15321.0,71,95,2748.31,3,4,5,12,Loyal Customers,0,0.0008741148907765419
15322.0,86,42,679.68,2,3,3,8,At Risk,0,0.09515675546109151
15325.0,104,49,162.29,2,3,1,6,At Risk,1,0.985655292460848
15326.0,334,29,311.71,1,2,2,5,Lost,1,0.9987500219521779
15327.0,53,10,208.75,3,1,1,5,Promising,0,0.005314524461925851
15329.0,39,57,1049.7,3,3,4,10,Loyal Customers,0,0.0
15330.0,32,13,714.96,4,1,3,8,New Customers,0,0.007793814685840773
15332.0,366,35,1661.06,1,3,4,8,Lost,1,0.994530886880174
15333.0,208,16,1028.56,1,2,4,7,Hibernating,1,0.9931286013621006
15334.0,157,99,351.67,2,4,2,8,At Risk,1,0.9887778862707616
15335.0,54,36,173.97,3,3,1,7,Loyal Customers,0,0.00034364588291289894
15339.0,66,86,574.07,3,4,3,10,Loyal Customers,0,0.0041833599542167865
15341.0,81,17,2020.52,2,2,4,8,At Risk,0,0.10053362236598008
15342.0,130,24,406.09,2,2,2,6,At Risk,1,0.9829342482279096
15343.0,87,21,364.5,2,2,2,6,At Risk,0,0.1012042508498947
15344.0,1,26,563.94,5,2,3,10,New Customers,0,0.0
15345.0,46,20,393.54,3,2,2,7,Potential Loyalist,0,0.0
15346.0,333,17,252.42000000000002,1,2,2,5,Lost,1,0.9976589801315208
15347.0,366,5,201.60000000000002,1,1,1,3,Lost,1,0.997839878309453
15348.0,72,9,158.04,3,1,1,5,Promising,0,0.005314524461925851
15349.0,158,72,473.81,2,4,2,8,At Risk,1,0.9872648635939534
15350.0,373,5,115.65,1,1,1,3,Lost,1,0.997839878309453
15351.0,12,225,1960.1100000000001,5,5,4,14,Champions,0,0.0008741148907765419
15353.0,255,63,777.02,1,4,3,8,Lost,1,0.9934031397498251
15355.0,29,14,277.05,4,2,2,8,New Customers,0,0.0
15356.0,31,519,2766.5,4,5,5,14,Champions,0,0.0
15358.0,5,551,8347.2,5,5,5,15,Champions,0,0.0
15360.0,40,13,427.93,3,1,2,6,Promising,0,0.007049493208368036
15361.0,362,7,418.92,1,1,2,4,Lost,1,0.9977242351987995
15363.0,373,16,326.0,1,2,2,5,Lost,1,0.9987955648527732
15364.0,96,29,913.19,2,2,3,7,At Risk,1,0.9754434058125816
15365.0,26,114,2314.32,4,4,5,13,Champions,0,0.0008741148907765419
15366.0,75,44,602.51,2,3,3,8,At Risk,0,0.1113753082294625
15367.0,57,95,1877.59,3,4,4,11,Loyal Customers,0,0.0030234422513934706
15368.0,21,4,446.94000000000005,4,1,2,7,New Customers,0,0.0
15370.0,41,94,2386.05,3,4,5,12,Loyal Customers,0,0.0008741148907765419
15372.0,137,27,2007.3999999999999,2,2,4,8,At Risk,1,0.967149581141564
15373.0,8,132,2415.91,5,5,5,15,Champions,0,0.0008741148907765419
15374.0,129,3,168.0,2,1,1,4,Lost,1,0.9807268484003373
15376.0,40,117,1233.3600000000001,3,4,4,11,Loyal Customers,0,0.002149327360616929
15379.0,169,194,3703.29,2,5,5,12,At Risk,1,0.9745376620829824
15380.0,9,36,1690.2600000000002,5,3,4,12,Loyal Customers,0,0.0
15381.0,214,8,596.85,1,1,3,5,Hibernating,1,0.9942801855833145
15382.0,15,302,5955.71,4,5,5,14,Champions,0,0.0
15384.0,170,41,642.41,2,3,3,8,At Risk,1,0.9787979307967936
15385.0,40,12,316.88,3,1,2,6,Promising,0,0.007049493208368036
15386.0,186,31,394.14,1,3,2,6,Lost,1,0.9973851877671182
15388.0,270,10,140.54,1,1,1,3,Lost,1,0.9979002959180195
15389.0,172,1,500.0,2,1,3,6,Hibernating,1,0.9719024403225679
15392.0,5,84,1535.53,5,4,4,13,Champions,0,0.0
15393.0,16,12,231.86,4,1,1,6,New Customers,0,0.005314524461925851
15394.0,10,85,2183.54,5,4,5,14,Champions,0,0.0008741148907765419
15395.0,326,7,107.45,1,1,1,3,Lost,1,0.997839878309453
15396.0,113,14,288.18,2,2,2,6,At Risk,1,0.9786650469027982
15397.0,290,6,94.0,1,1,1,3,Lost,1,0.997839878309453
15398.0,16,73,1345.53,4,4,4,12,Champions,0,0.0
15399.0,1,50,815.77,5,3,3,11,Loyal Customers,0,0.0
15400.0,92,12,716.2,2,1,3,6,Hibernating,1,0.9766289558999904
15402.0,149,42,626.77,2,3,3,8,At Risk,1,0.9786857173666662
15405.0,189,8,349.1,1,1,2,4,Lost,1,0.9983060021877449
15406.0,31,53,510.71000000000004,4,3,3,10,Loyal Customers,0,0.0016051748414622528
15407.0,34,153,1056.44,3,5,4,12,Loyal Customers,0,0.0
15408.0,264,34,267.18,1,3,2,6,Lost,1,0.9975712080270712
15410.0,84,122,3450.84,2,5,5,12,At Risk,0,0.06301707402618323
15411.0,26,99,1358.88,4,4,4,12,Champions,0,0.0
15412.0,171,10,190.53,2,1,1,4,Lost,1,0.9858638309369359
15414.0,10,39,774.9000000000001,5,3,3,11,Loyal Customers,0,0.0
15415.0,313,48,572.8100000000001,1,3,3,7,Lost,1,0.9898457491909116
15416.0,65,192,3984.32,3,5,5,13,Loyal Customers,0,0.00012455147667678727
15417.0,85,28,508.8,2,2,3,7,At Risk,0,0.10278165498383852
15419.0,25,8,135.86,4,1,1,6,New Customers,0,0.005314524461925851
15421.0,59,53,950.36,3,3,4,10,Loyal Customers,0,0.0016051748414622528
15422.0,323,6,97.7,1,1,1,3,Lost,1,0.997839878309453
15423.0,38,2,43.5,3,1,1,5,Promising,0,0.00402772808586763
15424.0,254,17,383.34,1,2,2,5,Lost,1,0.998810456283693
15426.0,19,292,1447.39,4,5,4,13,Champions,0,0.0
15427.0,33,306,1483.14,4,5,4,13,Champions,0,0.0
15428.0,15,6,93.78,4,1,1,6,New Customers,0,0.005314524461925851
15429.0,27,82,397.35,4,4,2,10,Loyal Customers,0,0.0020340325935998575
15432.0,23,10,171.19,4,1,1,6,New Customers,0,0.005314524461925851
15433.0,214,41,533.3,1,3,3,7,Lost,1,0.9948041364769081
15434.0,8,55,1041.48,5,3,4,12,Loyal Customers,0,0.0
15435.0,22,29,149.29,4,2,1,7,New Customers,0,0.00034364588291289894
15436.0,12,329,1122.53,5,5,4,14,Champions,0,0.0
15437.0,262,45,200.16,1,3,1,5,Lost,1,0.9982498529154772
15438.0,131,25,156.57999999999998,2,2,1,5,At Risk,1,0.9867004805238188
15440.0,55,62,383.68,3,4,2,9,Loyal Customers,0,0.003935449157426563
15442.0,249,2,594.0,1,1,3,5,Hibernating,1,0.9962090272362041
15443.0,2,382,3236.91,5,5,5,15,Champions,0,0.0
15444.0,9,219,1418.26,5,5,4,14,Champions,0,0.0
15445.0,264,5,113.5,1,1,1,3,Lost,1,0.997839878309453
15447.0,331,9,155.17,1,1,1,3,Lost,1,0.9977667267491106
15448.0,313,28,494.64,1,2,3,6,Hibernating,1,0.9951981266140758
15449.0,26,60,974.52,4,4,4,12,Champions,0,0.0
15450.0,30,30,429.84,4,3,2,9,Loyal Customers,0,0.002129648100223095
15452.0,30,58,538.73,4,4,3,11,Loyal Customers,0,0.0023126782407207015
15453.0,2,286,1388.37,5,5,4,14,Champions,0,0.0
15454.0,362,25,179.1,1,2,1,4,Lost,1,0.9978673680610674
15456.0,283,60,447.22,1,4,2,7,Lost,1,0.9969461141832566
15457.0,262,58,237.07,1,4,1,6,Lost,1,0.9957054859394673
15458.0,25,7,161.64,4,1,1,6,New Customers,0,0.005314524461925851
15460.0,354,58,216.76,1,4,1,6,Lost,1,0.9913651062850564
15462.0,94,11,234.6,2,1,1,4,Lost,1,0.982856303504325
15463.0,29,7,126.14,4,1,1,6,New Customers,0,0.005314524461925851
15464.0,338,157,1048.85,1,5,4,10,Lost,1,0.9959574986810736
15465.0,20,97,7354.62,4,4,5,13,Champions,0,0.0
15466.0,85,57,334.53,2,3,2,7,At Risk,0,0.10992690250812695
15467.0,9,52,524.88,5,3,3,11,Loyal Customers,0,0.0
15468.0,51,24,467.51,3,2,2,7,Potential Loyalist,0,0.0
15469.0,50,24,538.55,3,2,3,8,Potential Loyalist,0,0.01157449888272152
15471.0,2,77,469.48,5,4,2,11,Loyal Customers,0,0.00016335088010377243
15472.0,113,76,371.56,2,4,2,8,At Risk,1,0.9875629249611418
15473.0,14,11,1771.2,4,1,4,9,New Customers,0,0.006907575452889487
15475.0,77,29,454.10999999999996,2,2,2,6,At Risk,0,0.10588738844568255
15478.0,40,46,1441.42,3,3,4,10,Loyal Customers,0,0.00018117336099168587
15480.0,116,45,905.5,2,3,3,8,At Risk,1,0.9713627085132807
15482.0,16,98,11054.96,4,4,5,13,Champions,0,0.0
15483.0,161,88,233.81,2,4,1,7,At Risk,1,0.9801178554792515
15484.0,1,188,3594.31,5,5,5,15,Champions,0,0.0008741148907765419
15485.0,30,86,2575.0,4,4,5,13,Champions,0,0.0008741148907765419
15488.0,93,2,91.32000000000001,2,1,1,4,Lost,1,0.9817643591381439
15489.0,23,50,1134.28,4,3,4,11,Loyal Customers,0,0.0
15491.0,95,154,3100.09,2,5,5,12,At Risk,1,0.9710494096963679
15492.0,28,35,659.4599999999999,4,3,3,10,Loyal Customers,0,0.0
15493.0,33,297,2001.8,4,5,4,13,Champions,0,0.0008741148907765419
15494.0,21,125,1299.23,4,5,4,13,Champions,0,0.0
15497.0,18,15,1262.2,4,2,4,10,New Customers,0,0.0
15498.0,3,512,13316.4,5,5,5,15,Champions,0,0.0
15500.0,8,68,1131.56,5,4,4,13,Champions,0,0.0
15502.0,16,213,10384.93,4,5,5,14,Champions,0,0.00012455147667678727
15503.0,363,70,147.09,1,4,1,6,Lost,1,0.9902404354220461
15504.0,81,13,52.83,2,1,1,4,Lost,0,0.11149753716768256
15505.0,53,97,3610.96,3,4,5,12,Loyal Customers,0,0.0008741148907765419
15506.0,23,164,979.26,4,5,4,13,Champions,0,0.0
15507.0,172,46,492.36,2,3,3,8,At Risk,1,0.9668014015486395
15508.0,189,92,1000.27,1,4,4,9,Lost,1,0.9913592975073555
15510.0,331,1,250.0,1,1,1,3,Lost,1,0.9964739875341762
15511.0,12,160,909.23,5,5,3,13,Loyal Customers,0,0.0
15512.0,156,7,121.0,2,1,1,4,Lost,1,0.9824120920154048
15513.0,33,308,14758.220000000001,4,5,5,14,Champions,0,0.0
15514.0,12,178,4139.46,5,5,5,15,Champions,0,0.0
15516.0,45,15,62.43,3,2,1,6,Lost,0,0.005314524461925851
15517.0,233,27,267.03,1,2,2,5,Lost,1,0.9987500219521779
15518.0,64,214,1942.45,3,5,4,12,Loyal Customers,0,0.004119919022093399
15520.0,2,18,343.5,5,2,2,9,New Customers,0,0.0
15521.0,40,185,3000.2,3,5,5,13,Loyal Customers,0,0.0008741148907765419
15522.0,33,57,398.84,4,3,2,9,Loyal Customers,0,0.0023884820330409913
15523.0,84,10,412.01000000000005,2,1,2,5,Lost,0,0.11105790985057498
15524.0,25,1,440.0,4,1,2,7,New Customers,0,0.0
15525.0,2,178,825.92,5,5,3,13,Loyal Customers,0,0.0
15526.0,33,4,148.44,4,1,1,6,New Customers,0,0.005314524461925851
15527.0,19,163,2429.78,4,5,5,14,Champions,0,0.0008741148907765419
15528.0,254,26,229.33,1,2,1,4,Lost,1,0.9983015197279116
15529.0,23,672,3995.23,4,5,5,14,Champions,0,0.0
15530.0,22,108,1502.35,4,4,4,12,Champions,0,0.0
15531.0,8,228,2007.44,5,5,4,14,Champions,0,0.0008741148907765419
15532.0,25,256,1580.93,4,5,4,13,Champions,0,0.0
15533.0,19,83,807.57,4,4,3,11,Loyal Customers,0,0.002149327360616929
15535.0,173,75,536.4,2,4,3,9,At Risk,1,0.9720398538689959
15537.0,163,24,110.92,2,2,1,5,At Risk,1,0.9870207327187395
15539.0,7,41,538.46,5,3,3,11,Loyal Customers,0,0.0
15540.0,11,15,213.3,5,2,1,8,New Customers,0,0.0
15541.0,114,29,85.13000000000001,2,2,1,5,At Risk,1,0.9855478647413172
15543.0,288,28,127.86,1,2,1,4,Lost,1,0.9978673680610674
15544.0,9,259,3546.71,5,5,5,15,Champions,0,0.0008741148907765419
15545.0,54,81,292.71999999999997,3,4,2,9,Loyal Customers,0,0.003935449157426563
15547.0,7,702,4954.84,5,5,5,15,Champions,0,0.0
15549.0,77,115,1693.26,2,4,4,10,At Risk,0,0.10279075394285622
15550.0,4,61,575.63,5,4,3,12,Loyal Customers,0,0.00016335088010377243
15551.0,37,29,436.06,3,2,2,7,Potential Loyalist,0,0.002129648100223095
15552.0,217,17,90.12,1,2,1,4,Lost,1,0.9977485981545426
15553.0,60,56,437.23,3,3,2,8,Loyal Customers,0,0.0023884820330409913
15554.0,278,14,217.2,1,2,1,4,Lost,1,0.9977370752264624
15555.0,12,899,4805.17,5,5,5,15,Champions,0,0.0
15556.0,24,31,279.77,4,3,2,9,Loyal Customers,0,0.0010484814584681864
15557.0,29,20,473.65000000000003,4,2,2,8,New Customers,0,0.0
15561.0,12,27,800.59,5,2,3,10,New Customers,0,0.0
15562.0,352,1,134.55,1,1,1,3,Lost,1,0.997375899204081
15563.0,22,113,1400.44,4,4,4,12,Champions,0,0.0
15565.0,50,8,173.16,3,1,1,5,Promising,0,0.005314524461925851
15567.0,19,7,186.01,4,1,1,6,New Customers,0,0.005314524461925851
15568.0,3,53,758.29,5,3,3,11,Loyal Customers,0,0.0
15569.0,104,31,1375.71,2,3,4,9,At Risk,1,0.9761946939735799
15570.0,7,323,4165.52,5,5,5,15,Champions,0,0.0
15571.0,12,57,650.4300000000001,5,3,3,11,Loyal Customers,0,0.0
15572.0,5,215,2552.86,5,5,5,15,Champions,0,0.0008741148907765419
15573.0,32,104,607.45,4,4,3,11,Loyal Customers,0,0.002149327360616929
15574.0,178,168,702.25,2,5,3,10,At Risk,1,0.9868230787308677
15576.0,38,45,940.6700000000001,3,3,3,9,Loyal Customers,0,0.013645274657318298
15577.0,151,39,258.88,2,3,2,7,At Risk,1,0.9673015891250626
15578.0,162,13,127.1,2,1,1,4,Lost,1,0.9863787672611579
15579.0,69,51,348.6,3,3,2,8,Loyal Customers,0,0.0013073153912860826
15581.0,121,149,3679.9700000000003,2,5,5,12,At Risk,1,0.9795148719705442
15582.0,25,44,682.9100000000001,4,3,3,10,Loyal Customers,0,0.0016051748414622528
15584.0,24,123,725.11,4,5,3,12,Loyal Customers,0,0.001710135010658736
15585.0,177,31,455.3,2,3,2,7,At Risk,1,0.9719443319979681
15587.0,50,9,913.6800000000001,3,1,3,7,Promising,0,0.012455983932137493
15589.0,256,29,478.53000000000003,1,2,2,5,Lost,1,0.9983735963552387
15592.0,47,24,388.58,3,2,2,7,Potential Loyalist,0,0.0
15593.0,71,5,199.8,3,1,1,5,Promising,0,0.005314524461925851
15594.0,16,103,1771.78,4,4,4,12,Champions,0,0.0008741148907765419
15596.0,101,77,1406.59,2,4,4,10,At Risk,1,0.9789083570948546
15597.0,35,22,324.57,3,2,2,7,Potential Loyalist,0,0.0
15598.0,53,14,240.68,3,2,1,6,Lost,0,0.005314524461925851
15599.0,27,52,761.74,4,3,3,10,Loyal Customers,0,0.0016051748414622528
15601.0,11,410,6776.56,5,5,5,15,Champions,0,0.0
15602.0,8,46,1297.8700000000001,5,3,4,12,Loyal Customers,0,0.0
15603.0,79,2,48.480000000000004,2,1,1,4,Lost,0,0.11676435913814365
15604.0,52,17,216.39,3,2,1,6,Lost,0,0.005314524461925851
15605.0,36,67,1198.23,3,4,4,11,Loyal Customers,0,0.002330500721608615
15606.0,61,77,2920.16,3,4,5,12,Loyal Customers,0,0.0008741148907765419
15607.0,337,13,104.76,1,1,1,3,Lost,1,0.9980061352083325
15608.0,28,60,1093.68,4,4,4,12,Champions,0,0.0
15609.0,184,16,298.48,1,2,2,5,Lost,1,0.9986312520456532
15610.0,52,6,112.46000000000001,3,1,1,5,Promising,0,0.005314524461925851
15611.0,10,43,1591.45,5,3,4,12,Loyal Customers,0,0.0
15612.0,36,6,195.15,3,1,1,5,Promising,0,0.005314524461925851
15615.0,10,423,10399.74,5,5,5,15,Champions,0,0.0
15618.0,33,45,776.851,4,3,3,10,Loyal Customers,0,0.0016051748414622528
15619.0,11,3,336.40000000000003,5,1,2,8,New Customers,0,0.0
15620.0,57,100,1553.18,3,4,4,11,Loyal Customers,0,0.002149327360616929
15621.0,4,16,1293.03,5,2,4,11,New Customers,0,0.0
15622.0,43,185,3709.56,3,5,5,13,Loyal Customers,0,0.0008741148907765419
15623.0,141,19,301.03,2,2,2,6,At Risk,1,0.9805015890241988
15624.0,117,34,588.13,2,3,3,8,At Risk,1,0.9796741101962845
15625.0,104,64,1534.26,2,4,4,10,At Risk,1,0.9748927452056377
15626.0,75,49,675.8,2,3,3,8,At Risk,0,0.08978898853337988
15628.0,5,155,2870.2400000000002,5,5,5,15,Champions,0,0.0008741148907765419
15630.0,45,60,1186.35,3,4,4,11,Loyal Customers,0,0.002330500721608615
15632.0,16,167,3285.31,4,5,5,14,Champions,0,0.0008741148907765419
15634.0,17,15,243.55,4,2,1,7,New Customers,0,0.0
15636.0,90,25,724.76,2,2,3,7,At Risk,0,0.08321857461272707
15637.0,53,15,223.36,3,2,1,6,Lost,0,0.005314524461925851
15639.0,134,25,425.32,2,2,2,6,At Risk,1,0.9829342482279096
